userId,tmdb_movie_id,rating
99,9061,5.0
99,4476,4.0
99,8986,4.0
99,11593,5.0
99,1945,4.0
99,6950,5.0
99,101,5.0
99,680,5.0
99,278,5.0
99,11381,5.0
99,1587,5.0
99,2064,5.0
99,3049,5.0
99,9331,5.0
99,36955,5.0
99,11853,4.0
99,319,4.0
99,812,5.0
99,268,4.0
100,9087,4.0
100,524,4.5
100,4584,4.5
100,17015,4.5
100,2054,4.0
100,20927,4.0
100,2086,4.0
100,9208,4.5
100,6520,4.5
100,22625,4.0
100,18395,4.0
100,10525,4.0
100,9587,4.5
100,4476,4.0
100,13,4.0
100,712,4.0
100,9359,4.5
100,1637,4.0
100,9571,4.0
100,11971,4.0
100,9800,4.0
100,12519,4.0
100,858,4.5
100,11969,4.5
100,319,4.0
100,251,4.0
100,581,4.0
100,268,4.0
100,114,4.5
100,7300,4.5
100,954,4.0
100,3573,4.5
100,872,4.5
100,2769,4.0
100,11113,4.0
100,804,4.5
100,630,4.5
100,770,4.0
100,8356,4.0
100,381,4.0
100,20758,4.5
100,433,4.5
100,15121,4.0
100,454,4.0
100,8491,4.5
100,744,5.0
100,389,4.0
100,207,4.5
100,105,4.0
100,11673,4.0
100,3034,4.5
100,15143,4.0
100,639,4.5
100,621,4.0
100,9390,4.5
100,4232,4.0
100,4104,4.5
100,9434,4.5
100,816,4.0
100,607,4.0
100,19931,4.5
100,10215,4.5
100,11003,4.5
100,1389,4.5
100,11050,5.0
100,2108,4.5
100,9340,4.5
100,857,4.0
100,9454,4.5
100,3525,4.5
100,18169,4.0
100,162,4.0
100,73,4.0
100,1934,4.5
100,9326,4.0
100,5825,5.0
100,11622,4.0
100,1542,4.5
100,9535,4.0
100,509,4.5
100,11393,4.0
100,14741,4.0
100,11259,4.5
100,11068,4.0
100,9605,4.0
100,2621,4.0
100,4967,4.0
100,9679,4.0
100,2024,4.5
100,2623,5.0
100,6073,4.5
100,634,4.5
100,824,4.5
100,9494,4.0
100,869,4.0
100,453,4.0
100,9026,4.5
100,11529,5.0
100,65,4.0
100,640,4.5
100,1647,4.5
100,4952,4.5
100,12,4.0
100,16563,4.5
100,11775,4.0
100,594,4.0
100,558,4.5
101,2292,4.0
101,20156,4.0
101,10537,5.0
101,2756,4.0
101,1892,4.0
101,10217,5.0
101,10683,5.0
101,11545,5.0
101,1934,4.0
101,10212,4.0
101,9430,4.0
101,9451,5.0
101,1946,4.0
101,104,4.0
101,9473,4.0
101,10279,4.0
101,2105,4.0
101,1073,4.0
101,345,5.0
101,620,4.0
101,745,4.0
101,14,4.0
101,226,4.0
101,550,5.0
101,492,5.0
101,2668,4.0
101,49948,4.0
101,334,4.0
101,1850,5.0
101,926,4.0
101,10493,4.0
101,2990,4.0
101,1907,4.0
101,14181,4.0
101,98,4.0
101,9679,4.0
101,7443,4.0
101,12706,4.0
101,36657,4.0
102,15602,5.0
102,807,5.0
102,2292,5.0
102,241,4.0
102,680,5.0
102,278,4.0
102,3049,4.0
102,9331,4.0
102,13,5.0
102,8587,4.0
102,37233,4.0
102,5503,4.0
102,9386,4.0
102,788,4.0
102,11969,4.0
102,771,4.0
102,812,4.0
102,280,4.0
102,581,4.0
102,274,4.0
103,862,4.0
103,8844,4.0
103,11862,4.0
103,524,5.0
103,5,5.0
103,9598,4.0
103,687,4.0
103,629,4.0
103,11359,4.0
103,13685,4.0
103,9614,4.0
103,197,4.5
103,103,4.5
103,568,4.0
103,11017,4.0
103,11,4.0
103,10510,4.0
103,680,5.0
103,11395,4.0
103,278,5.0
103,1587,4.0
103,13,4.0
103,2758,4.0
103,329,4.0
103,10440,4.0
103,9479,4.0
103,319,5.0
103,771,4.0
103,581,4.0
103,274,5.0
103,10895,4.5
103,275,4.0
103,10539,4.0
103,238,4.5
103,289,5.0
103,770,4.5
103,15,4.0
103,62,4.0
103,1585,4.0
103,488,4.0
103,22660,4.0
103,9078,4.0
103,433,4.0
103,11360,4.0
103,12092,4.5
103,10948,4.0
103,15121,4.0
103,454,4.0
103,252,4.0
103,475,5.0
103,500,4.5
103,18129,4.5
103,510,4.5
103,1891,4.5
103,429,5.0
103,185,5.0
103,28,4.0
103,769,5.0
103,240,4.5
103,600,5.0
103,1578,5.0
103,703,4.0
103,696,4.5
103,379,5.0
103,37247,4.5
103,829,4.5
103,694,4.0
103,1633,4.0
103,3034,5.0
103,11031,4.0
103,89,4.0
103,783,4.5
103,653,4.0
103,12498,4.0
103,578,4.0
103,378,4.5
103,9366,4.5
103,11970,4.5
103,10603,4.5
103,37165,4.5
103,9444,4.0
103,11831,4.0
103,489,4.5
103,184,4.5
103,115,5.0
103,1878,4.5
103,473,4.5
103,654,4.0
103,1366,5.0
103,380,5.0
103,2108,4.0
103,609,4.0
103,857,4.0
103,9325,4.0
103,10693,5.0
103,11335,4.0
103,10882,4.0
103,2907,4.0
103,15144,4.0
103,4011,4.0
103,117,5.0
103,10220,5.0
103,162,4.5
103,8916,4.0
103,73,5.0
103,10663,4.0
103,9447,4.0
103,1934,5.0
103,1367,4.0
103,1371,4.0
103,1374,4.0
103,5825,5.0
103,13466,4.5
103,603,4.0
103,345,4.5
103,2280,4.0
103,850,5.0
103,9377,5.0
103,391,4.5
103,772,5.0
103,550,5.0
103,492,5.0
103,11886,4.5
103,2668,4.0
103,9647,4.5
103,334,5.0
103,1850,4.5
103,1213,4.0
103,990,5.0
103,243,4.5
103,1359,4.5
103,11977,4.5
103,6003,4.0
103,11072,4.0
103,938,5.0
103,9040,5.0
103,7443,4.0
103,641,5.0
103,2609,4.5
103,107,4.0
103,711,5.0
103,134,5.0
103,77,5.0
103,111,5.0
103,9602,4.0
103,6951,4.0
103,2294,4.0
103,1018,5.0
103,9081,5.0
103,10778,5.0
103,194,5.0
103,120,4.0
103,855,4.0
103,10950,4.0
103,11528,4.0
103,320,4.0
103,11544,4.0
103,129,4.0
103,8051,4.5
103,65,4.0
103,3131,5.0
103,598,5.0
103,290,4.5
103,22,4.5
103,4464,4.0
103,153,5.0
103,322,4.5
103,11775,4.0
103,24,4.5
103,10719,5.0
103,10147,4.0
103,122,4.0
103,38,4.5
103,393,5.0
103,8193,5.0
103,8699,4.0
103,11282,4.0
103,4553,4.5
103,866,4.0
103,4935,4.5
103,272,4.5
103,308,4.0
103,3933,4.0
103,674,4.0
103,69,4.5
103,254,4.0
103,58,4.0
103,1164,4.5
103,1422,4.5
103,1124,4.5
103,2062,4.0
103,285,4.5
103,5915,5.0
103,6977,4.5
103,13885,4.0
103,7345,4.5
103,155,5.0
103,8065,4.0
103,13335,4.0
103,10681,4.0
103,12133,4.0
103,4944,4.0
103,12837,4.0
103,13223,5.0
103,16869,5.0
103,18785,4.0
103,37924,4.0
103,18533,4.0
103,10315,4.0
103,22881,4.0
103,10528,4.0
103,20352,4.0
103,27205,4.5
103,37799,4.0
103,43939,4.0
103,16290,4.0
103,45958,4.5
103,45317,5.0
103,44896,4.0
103,59436,4.5
103,39538,4.0
103,60308,4.0
103,59440,4.5
103,58233,4.0
103,44826,4.0
103,71880,4.0
103,57212,4.0
103,49026,4.5
103,58574,4.0
103,37724,4.0
103,68722,4.0
103,68718,4.5
103,76203,4.0
103,120467,4.0
103,157336,4.5
103,177677,4.0
103,210577,4.5
103,171274,4.0
103,135397,4.0
103,76341,4.0
103,271714,5.0
103,277216,4.5
103,318846,5.0
104,9909,4.0
104,9603,4.0
104,688,4.0
104,101,4.0
104,236,4.0
104,13,4.0
104,712,5.0
104,8587,4.0
104,11934,4.5
104,424,4.5
104,858,4.0
104,812,4.0
104,408,4.0
104,10020,5.0
104,114,4.0
104,275,4.0
104,532,5.0
104,602,4.0
104,3573,4.0
104,13320,4.0
104,11113,4.0
104,11224,4.0
104,762,4.5
104,531,5.0
104,525,4.0
104,530,4.0
104,207,4.0
104,37247,4.0
104,137,4.0
104,11031,4.0
104,621,4.5
104,11970,4.0
104,8874,4.5
104,9427,4.0
104,10215,4.0
104,11568,4.0
104,1725,4.0
104,9325,4.0
104,10144,4.0
104,9487,4.0
104,9489,4.5
104,4951,5.0
104,11355,4.0
104,509,5.0
104,24137,4.0
104,104,4.0
104,4806,4.0
104,10776,4.0
104,856,4.0
104,957,4.0
104,11886,4.0
104,11663,4.0
104,926,4.0
104,8872,4.0
104,462,4.0
104,7443,4.0
104,11688,4.0
104,2018,4.0
104,77,4.0
104,634,4.0
104,808,4.5
104,824,5.0
104,8835,4.0
104,12710,4.0
104,47045,4.0
104,9880,4.0
104,742,4.0
104,585,4.0
104,671,4.5
104,194,5.0
104,8346,4.0
104,9026,4.0
104,8764,4.0
104,129,4.0
104,672,4.5
104,121,4.0
104,1574,5.0
104,9027,4.0
104,455,4.0
104,12157,4.0
104,10720,4.0
104,12,4.0
104,430,4.5
104,10330,4.0
104,508,4.5
104,11634,5.0
104,28292,4.0
104,8696,4.0
104,11083,4.0
104,809,4.0
104,673,4.0
104,11036,4.0
104,9806,4.0
104,2059,4.0
104,118,4.5
104,7453,4.0
104,533,5.0
104,674,4.5
104,411,4.5
104,16367,4.0
104,773,4.0
104,1165,4.0
104,7512,4.0
104,1124,4.5
104,1581,4.0
104,1267,4.0
104,2976,4.0
104,675,4.0
104,2270,4.0
104,4347,4.0
104,2268,4.0
104,7326,4.0
104,11631,4.5
104,14160,4.0
104,10191,4.0
104,23483,4.0
104,37735,4.0
104,15179,4.0
104,12444,4.0
104,45269,4.0
104,38757,4.0
104,49517,4.5
104,74643,4.0
104,70160,4.0
104,75802,4.0
104,72197,4.0
104,198663,4.0
105,949,4.0
105,524,4.5
105,807,5.0
105,629,5.0
105,103,4.5
105,50797,4.5
105,76,4.0
105,11,4.0
105,101,5.0
105,680,5.0
105,110,5.0
105,108,4.5
105,109,4.5
105,278,5.0
105,6075,4.0
105,78,4.0
105,280,4.0
105,274,4.5
105,275,4.0
105,11902,4.5
105,922,4.5
105,935,4.0
105,627,5.0
105,238,5.0
105,426,4.0
105,567,4.5
105,3078,4.0
105,284,4.0
105,289,4.0
105,11113,4.0
105,6620,4.0
105,599,4.0
105,15,4.0
105,62,4.0
105,705,4.0
105,29376,4.0
105,500,5.0
105,9305,4.0
105,11216,4.0
105,975,4.0
105,510,4.5
105,85,4.0
105,68,4.0
105,429,4.0
105,389,4.5
105,185,5.0
105,595,4.0
105,28,5.0
105,144,4.0
105,769,5.0
105,348,4.0
105,539,4.5
105,240,4.5
105,600,4.0
105,279,5.0
105,311,4.0
105,703,4.0
105,387,4.0
105,9277,4.0
105,696,5.0
105,37247,4.0
105,694,4.0
105,235,4.0
105,832,4.0
105,11778,4.0
105,137,4.0
105,33,4.0
105,914,5.0
105,11314,4.0
105,783,4.0
105,145,4.0
105,4232,4.0
105,784,4.5
105,9366,4.5
105,2118,4.5
105,489,4.0
105,5910,4.0
105,346,4.5
105,857,5.0
105,793,4.0
105,12761,5.0
105,73,4.0
105,19426,4.0
105,309,4.0
105,16306,5.0
105,100,5.0
105,603,4.0
105,9473,4.0
105,345,4.5
105,147,4.0
105,745,4.5
105,1075,5.0
105,14,5.0
105,20123,4.5
105,550,5.0
105,404,4.0
105,1832,4.0
105,2668,4.0
105,5156,4.5
105,497,5.0
105,5924,4.0
105,8374,4.5
105,1907,4.0
105,28978,4.5
105,901,5.0
105,10098,4.5
105,9532,4.0
105,1396,4.5
105,3082,4.5
105,98,4.0
105,22501,4.5
105,955,4.0
105,962,4.5
105,30588,5.0
105,14002,4.5
105,22500,5.0
105,9040,4.0
105,643,4.0
105,4247,4.0
105,16,4.0
105,10637,4.0
105,641,4.5
105,71,4.0
105,10647,4.5
105,11978,4.0
105,8871,4.0
105,146,4.0
105,107,5.0
105,8358,5.0
105,853,4.0
105,111,4.5
105,1734,4.0
105,808,4.0
105,676,4.0
105,41050,4.0
105,9397,4.0
105,9799,4.0
105,4248,4.0
105,1933,4.5
105,2294,4.0
105,2034,4.0
105,21028,5.0
105,768,4.0
105,167,5.0
105,141,5.0
105,161,4.0
105,194,4.0
105,120,4.0
105,453,4.0
105,855,4.0
105,10950,4.5
105,6312,4.0
105,993,4.0
105,10590,4.5
105,425,4.5
105,548,4.0
105,38360,4.0
105,1894,4.0
105,608,4.0
105,818,4.0
105,11013,4.0
105,129,4.0
105,565,4.0
105,12477,5.0
105,1360,4.0
105,36669,4.0
105,20992,5.0
105,66091,5.0
105,7299,4.0
105,22257,4.5
105,121,4.0
105,3131,4.0
105,8392,4.0
105,640,4.5
105,423,4.0
105,598,5.0
105,11615,5.0
105,979,4.5
105,1817,4.0
105,994,4.5
105,36658,4.0
105,10515,4.0
105,604,4.5
105,310,4.0
105,26317,5.0
105,170,4.0
105,22,4.0
105,11770,4.0
105,7270,4.0
105,322,4.0
105,24,4.0
105,605,4.5
105,508,4.0
105,780,4.5
105,3176,4.5
105,79,4.0
105,81,4.0
105,122,4.5
105,11093,4.0
105,1954,4.0
105,9352,4.0
105,797,4.0
105,1586,4.0
105,38,5.0
105,553,5.0
105,393,4.0
105,9509,4.0
105,5511,4.0
105,113,5.0
105,46187,4.5
105,3001,4.0
105,5544,4.0
105,809,4.0
105,673,4.0
105,9372,4.0
105,47653,4.5
105,594,4.0
105,80,4.0
105,10754,4.5
105,1653,4.0
105,176,4.0
105,1677,4.0
105,866,4.0
105,2288,4.0
105,163,4.0
105,8424,4.5
105,14537,4.0
105,895,4.5
105,20873,4.5
105,20848,4.0
105,2998,4.0
105,9385,4.0
105,43430,4.0
105,24657,4.5
105,16859,4.0
105,13519,5.0
105,37797,4.0
105,9597,4.0
105,12496,4.5
105,670,5.0
105,1913,4.0
105,5528,4.5
105,11190,4.5
105,70,4.0
105,205,4.0
105,118,4.0
105,1280,4.0
105,2567,4.0
105,4935,4.0
105,8488,4.0
105,158,5.0
105,187,4.5
105,49565,4.5
105,31442,5.0
105,775,4.5
105,1895,4.0
105,953,4.0
105,921,4.5
105,272,4.0
105,1667,4.0
105,20874,4.0
105,1830,4.0
105,3933,4.0
105,8923,5.0
105,31056,4.5
105,13925,4.5
105,950,4.0
105,752,4.0
105,186,5.0
105,591,4.0
105,36668,4.0
105,920,4.0
105,58,4.0
105,1402,4.5
105,1579,4.0
105,496,4.5
105,1422,5.0
105,1124,5.0
105,6077,4.5
105,36557,4.0
105,7551,4.0
105,7516,4.5
105,2062,4.0
105,1949,4.0
105,1271,4.5
105,253768,5.0
105,1562,4.0
105,810,4.0
105,285,4.5
105,298,4.0
105,1991,5.0
105,3021,4.0
105,675,4.0
105,35,4.0
105,1992,4.0
105,5915,5.0
105,7347,4.0
105,12555,4.5
105,5876,4.0
105,6479,4.0
105,13885,4.0
105,7345,4.5
105,7508,5.0
105,14069,4.5
105,14793,5.0
105,8065,4.0
105,10681,5.0
105,43680,4.0
105,5038,4.0
105,13809,4.5
105,3580,4.0
105,12405,4.0
105,10764,4.0
105,22358,4.0
105,13053,4.0
105,13223,4.0
105,11321,4.0
105,12163,4.0
105,4922,4.0
105,38142,4.5
105,14756,4.5
105,15472,4.0
105,13804,4.0
105,16869,4.0
105,13448,4.5
105,18785,4.5
105,17609,5.0
105,62320,5.0
105,8355,4.0
105,19913,5.0
105,767,4.0
105,17654,4.0
105,25376,4.0
105,19908,4.0
105,24238,4.0
105,44338,4.5
105,24480,4.5
105,22881,4.0
105,19995,4.0
105,10528,5.0
105,20453,4.5
105,33602,4.5
105,11324,5.0
105,20871,4.5
105,12155,4.0
105,23169,4.0
105,10191,5.0
105,39452,5.0
105,10193,4.0
105,20352,4.0
105,27205,5.0
105,39768,4.0
105,22538,4.0
105,49943,5.0
105,37799,4.0
105,44115,4.0
105,44214,4.5
105,45269,4.0
105,38757,4.0
105,45317,4.0
105,40619,4.5
105,51876,4.5
105,89704,4.5
105,20993,4.5
105,13413,4.5
105,58496,4.5
105,64484,4.0
105,62215,5.0
105,45523,4.5
105,30969,4.5
105,167966,4.0
105,51209,4.0
105,12445,4.0
105,67913,4.0
105,13931,4.0
105,59440,4.0
105,40807,4.0
105,70160,4.0
105,49026,4.0
105,58574,4.0
105,65754,4.0
105,77338,5.0
105,80379,4.5
105,74308,4.0
105,76493,4.0
105,83666,4.0
105,63193,5.0
105,13042,5.0
105,13932,4.5
105,13933,4.5
105,13929,5.0
105,13930,4.0
105,76696,4.0
105,109584,4.5
105,84334,4.5
105,89708,5.0
105,59967,4.0
105,84892,4.0
105,103663,5.0
105,68734,4.0
105,83542,4.0
105,82693,4.0
105,140420,4.0
105,83389,4.5
105,49051,4.0
105,68718,4.0
105,80278,4.5
105,134481,4.5
105,132344,4.0
105,86825,4.0
105,110420,4.0
105,64682,4.5
105,27861,4.0
105,20803,4.5
105,152742,4.5
105,185574,4.5
105,122906,5.0
105,49802,5.0
105,49047,4.0
105,146233,4.5
105,96721,4.0
105,85889,5.0
105,76203,4.0
105,152532,4.5
105,106646,4.0
105,116745,4.0
105,152601,5.0
105,140823,4.0
105,40897,4.0
105,37129,4.5
105,20894,4.0
105,20878,4.5
105,126319,4.5
105,110414,4.5
105,249397,4.5
105,120467,4.5
105,157336,4.0
105,198375,5.0
105,157832,4.0
105,198277,4.0
105,82881,4.0
105,194662,4.0
105,85350,4.0
105,171372,4.5
105,244786,4.0
105,210577,4.0
105,118340,4.0
105,242582,4.5
105,116440,4.5
105,238628,4.5
105,205596,4.0
105,265195,5.0
105,266856,4.0
105,122917,4.0
105,20147,4.0
105,265177,4.0
105,87093,4.0
105,207703,4.0
105,297222,5.0
105,198184,4.0
105,265297,5.0
105,285700,4.5
105,76341,4.0
105,293660,4.0
105,36129,4.5
105,321130,4.0
105,189197,5.0
105,20875,5.0
105,321594,4.5
105,13643,5.0
105,13015,5.0
105,184155,4.5
105,32334,5.0
105,35428,5.0
105,31139,4.5
105,42279,4.5
105,20870,4.0
105,104522,5.0
105,25936,5.0
105,251516,4.0
105,20963,4.5
105,27937,4.5
105,10986,4.5
105,53210,4.0
105,150540,4.0
105,34509,5.0
105,34513,5.0
105,203801,4.0
105,49418,5.0
105,11441,4.5
105,25161,5.0
105,27924,4.0
105,27934,5.0
105,27935,4.5
105,46010,4.0
105,57778,4.5
105,42275,4.5
105,31648,4.5
105,2798,5.0
105,359364,5.0
105,27940,5.0
105,84254,4.0
105,20975,5.0
105,127605,5.0
105,83456,4.0
105,127608,5.0
105,270393,5.0
105,126846,5.0
105,72093,5.0
105,72095,5.0
105,370646,5.0
105,77294,5.0
105,269149,4.5
105,365222,4.0
105,33108,5.0
105,192040,5.0
105,36161,5.0
105,36163,5.0
105,372058,4.5
105,36162,5.0
105,324786,4.5
105,333372,5.0
105,33065,5.0
105,77304,5.0
105,444706,4.0
105,129229,5.0
105,331214,5.0
105,72215,5.0
105,420714,5.0
105,419787,5.0
105,145760,5.0
105,213321,5.0
105,72203,5.0
105,77759,5.0
105,77762,5.0
105,74535,5.0
105,160046,5.0
105,195065,4.5
105,213313,5.0
105,165095,5.0
105,193216,5.0
105,406403,4.5
105,30163,5.0
105,6079,5.0
105,435041,5.0
105,79701,5.0
105,70061,5.0
105,196649,5.0
105,91673,4.0
105,72199,5.0
105,79216,4.5
105,16275,4.0
105,339877,5.0
106,278,5.0
106,603,5.0
106,564,4.5
106,671,5.0
106,120,5.0
106,121,5.0
106,22,5.0
106,122,5.0
106,673,5.0
106,674,5.0
106,58,5.0
106,1402,5.0
106,285,5.0
106,9502,5.0
106,767,5.0
106,19995,5.0
106,10528,5.0
106,12444,5.0
106,10195,4.0
106,1865,4.0
106,12445,5.0
106,87827,4.5
106,118628,5.0
106,57158,5.0
107,862,4.0
107,8844,5.0
107,11862,4.0
107,9087,5.0
107,2054,5.0
107,688,4.0
107,197,5.0
107,103,4.0
107,9302,4.0
107,11000,5.0
107,568,5.0
107,10329,4.0
107,8963,4.0
107,1642,4.0
107,628,4.0
107,4476,4.0
107,6950,4.0
107,11395,4.0
107,278,5.0
107,9331,4.0
107,36955,4.0
107,11310,4.0
107,581,5.0
108,451,4.0
108,880,5.0
108,5894,4.0
108,2259,4.0
108,329,4.0
108,9800,4.0
108,713,5.0
108,78,5.0
108,26748,5.0
108,3573,5.0
108,623,5.0
108,601,5.0
108,947,5.0
108,105,5.0
108,38904,5.0
108,597,4.0
108,606,5.0
108,2108,4.0
108,11545,5.0
108,603,5.0
108,1414,4.0
108,47585,5.0
108,4958,4.0
108,134,5.0
108,843,4.0
108,634,5.0
108,824,5.0
108,10691,5.0
108,141,5.0
108,194,5.0
108,1903,4.0
108,11889,5.0
108,11232,4.0
108,453,5.0
108,12660,4.0
108,18317,4.0
108,480,4.0
108,425,4.0
108,2565,5.0
108,10491,4.0
108,557,5.0
108,9026,5.0
108,17734,5.0
108,180,5.0
108,50035,5.0
108,8051,5.0
108,10712,5.0
108,2103,5.0
108,2755,5.0
108,640,5.0
108,61807,4.0
109,9087,4.0
109,10858,4.0
109,524,4.0
109,451,5.0
109,63,4.0
109,687,5.0
109,629,4.0
109,2054,5.0
109,197,5.0
109,11780,4.0
109,9344,5.0
109,13701,4.0
109,241,5.0
109,680,5.0
109,278,5.0
109,12635,4.0
109,13,5.0
109,712,4.0
109,5503,4.0
109,9559,4.0
109,11969,5.0
109,319,4.0
109,268,4.0
109,274,4.0
109,627,4.0
109,9294,4.0
109,1645,4.0
110,807,4.5
110,103,4.0
110,680,4.5
110,424,4.0
110,78,4.0
110,275,4.5
110,284,4.0
110,239,4.5
110,500,4.0
110,510,4.0
110,28,4.0
110,600,4.0
110,903,5.0
110,339,4.5
110,914,4.5
110,603,4.0
110,104,4.0
110,9267,4.5
110,14,4.5
110,550,4.5
110,962,4.0
110,641,4.0
110,10778,4.0
110,194,5.0
110,598,4.5
110,30140,5.0
110,113,4.0
110,10227,5.0
110,670,4.0
110,1165,4.5
111,524,4.5
111,9603,4.0
111,9737,4.0
111,278,4.5
111,13,5.0
111,2758,4.0
111,788,4.0
111,9479,4.0
111,812,4.5
111,114,4.0
111,9304,4.0
111,10830,4.0
111,864,4.0
111,433,4.0
111,756,4.0
111,816,4.0
111,37165,4.0
111,9574,4.0
111,489,4.0
111,597,4.0
111,13907,4.0
111,15037,4.0
111,2907,4.0
111,4011,4.5
111,9487,4.0
111,14709,4.0
111,10314,4.0
111,796,4.0
111,4951,4.0
111,11355,4.0
111,8487,4.0
111,10490,4.0
111,14,4.0
111,550,5.0
111,1832,5.0
111,1850,4.0
111,10471,4.0
111,3558,4.0
111,8872,5.0
111,11287,4.0
111,8374,5.0
111,2069,4.0
111,1588,4.0
111,786,4.0
111,16723,4.0
111,634,4.0
111,2171,4.5
111,141,4.0
111,671,4.0
111,14369,4.0
111,161,4.5
111,8386,5.0
111,453,4.0
111,39939,4.5
111,11452,4.5
111,9012,5.0
111,65,4.0
111,672,4.0
111,10426,4.0
111,640,4.0
111,4912,4.0
111,9919,4.0
111,11635,4.5
111,12,4.0
111,10719,4.0
111,11846,4.0
111,5205,4.0
111,1824,4.5
111,10625,4.0
111,673,4.0
111,9472,4.5
111,8699,4.0
111,11282,4.5
111,163,4.0
111,9291,4.5
111,9522,4.5
111,4442,4.0
111,7553,5.0
111,10033,4.5
111,674,4.0
111,69,4.0
111,6877,4.0
111,591,4.0
111,350,4.0
111,9718,5.0
111,9293,4.0
111,9988,4.5
111,12094,5.0
111,1422,4.5
111,9794,4.0
111,1124,4.0
111,1581,4.5
111,2179,4.0
111,1271,4.0
111,675,4.0
111,3563,4.5
111,4688,4.0
111,8363,4.5
111,10030,4.5
111,4566,4.0
111,155,4.0
111,9870,5.0
111,14236,4.0
111,8780,4.0
111,8909,4.0
111,12133,5.0
111,10189,5.0
111,10186,4.0
111,13596,4.5
111,15373,4.0
111,13523,4.5
111,12163,4.0
111,10202,4.0
111,16869,4.5
111,13448,4.0
111,14160,4.0
111,18785,4.5
111,17610,4.0
111,767,4.0
111,19905,4.0
111,19899,4.5
111,22821,5.0
111,13477,4.0
111,23742,5.0
111,23048,4.5
111,32823,5.0
111,27205,4.5
111,38365,5.0
111,14158,5.0
111,16290,5.0
111,39514,4.0
111,12444,4.0
111,48988,4.0
111,50546,5.0
111,110639,4.0
111,55721,4.5
111,38319,5.0
111,38317,4.5
111,51540,4.0
111,12445,4.0
111,57431,4.5
111,58574,4.0
111,74387,4.5
111,64688,5.0
111,62213,4.0
111,50647,4.5
111,80035,4.0
111,114150,4.5
111,87428,4.0
111,65851,5.0
111,68718,4.0
111,146837,4.5
111,109431,4.5
111,107811,4.5
111,109414,4.5
111,116741,4.5
111,75656,5.0
111,93456,4.0
111,146216,4.0
111,138832,4.5
111,109418,4.5
111,112205,5.0
111,106646,5.0
111,116745,4.0
111,262481,4.0
111,193610,4.5
111,195589,4.0
111,232672,5.0
111,187017,4.5
111,210577,4.0
111,118340,4.5
111,193893,4.0
111,245891,4.5
111,20147,4.5
111,308571,4.5
111,228967,4.5
111,207703,5.0
111,191489,4.5
111,46967,4.5
111,32836,4.5
111,76341,4.0
111,293660,5.0
111,283995,4.0
111,31981,4.5
111,272693,4.5
111,309299,4.5
111,318224,4.5
111,278468,4.0
111,216553,4.0
111,289333,4.5
111,252838,5.0
111,259395,5.0
111,228161,4.5
111,257091,5.0
111,320996,4.0
111,238713,5.0
111,257344,4.0
111,297761,4.0
111,296099,4.0
111,257211,4.5
111,277216,4.5
111,296100,4.5
111,4912,4.0
111,318846,5.0
111,259694,4.5
111,274167,4.0
111,266294,4.0
111,370646,4.5
111,291870,4.0
111,333385,4.5
111,186759,4.0
111,127380,4.5
111,302401,4.5
111,291805,4.5
111,396292,4.5
111,389053,4.5
111,302699,5.0
111,377462,4.5
111,316023,4.5
111,404022,4.5
111,308266,4.5
111,376659,4.5
111,376482,5.0
111,213681,4.5
111,346685,4.5
111,331313,4.0
111,421854,4.0
111,413361,4.5
111,393561,4.0
111,339396,4.0
111,277834,4.5
111,384682,4.5
111,356305,4.5
111,335797,4.0
111,345922,4.5
111,24439,4.0
111,324552,4.0
111,416477,4.0
111,295693,4.5
111,437752,4.0
111,435351,4.5
111,444705,4.0
111,417644,4.0
111,339846,4.0
111,373569,4.0
111,430830,4.0
111,397422,4.5
111,324852,4.0
111,336890,4.0
111,343668,4.0
111,466986,4.0
111,298718,4.0
111,469019,4.5
111,497520,4.5
111,502892,4.0
112,949,4.5
112,524,4.5
112,9273,4.0
112,63,5.0
112,807,5.0
112,629,5.0
112,2054,4.0
112,9614,4.0
112,11000,4.0
112,568,4.0
112,628,4.5
112,11,5.0
112,241,4.0
112,6950,4.0
112,37233,4.0
112,329,5.0
112,9800,4.5
112,274,4.0
112,602,5.0
112,1891,5.0
112,85,5.0
112,1892,5.0
112,105,4.0
112,199,4.0
112,9390,4.0
112,95,5.0
112,857,5.0
112,603,5.0
112,497,5.0
112,9679,4.0
112,120,5.0
112,121,5.0
112,122,5.0
112,155,5.0
112,16869,4.5
112,14160,4.0
112,19995,4.0
112,27205,4.5
112,49026,5.0
112,68718,4.0
112,157336,5.0
113,103,4.0
113,22625,4.0
113,11,4.0
113,18183,5.0
113,101,5.0
113,10464,5.0
113,13,4.0
113,712,4.0
113,713,5.0
113,274,4.0
113,114,4.0
113,3573,4.0
113,238,4.0
113,164,5.0
113,426,4.0
113,567,5.0
113,284,4.0
113,289,5.0
113,6620,5.0
113,804,5.0
113,8356,5.0
113,381,5.0
113,22292,5.0
113,488,5.0
113,19186,5.0
113,31102,5.0
113,252,5.0
113,521,4.0
113,11386,5.0
113,1103,4.0
113,409,5.0
113,510,5.0
113,703,5.0
113,343,5.0
113,696,4.0
113,37247,4.0
113,903,4.0
113,756,4.0
113,16633,4.0
113,6114,4.0
113,7863,5.0
113,65889,5.0
113,8874,4.0
113,38295,4.0
113,2118,5.0
113,45609,5.0
113,597,4.0
113,26941,4.0
113,11003,4.0
113,37636,4.0
113,1389,5.0
113,11426,4.0
113,12102,4.0
113,9552,4.0
